#
# Lsun = 3.8450e+33 erg/s
# ----------------------------------------------------------------
# Normalization infomation:
#    Normalize in band [8.000e+00, 1.000e+03] (um) to logL = 0.000 (log erg/s)
# ----------------------------------------------------------------
# 1 : um
# 2 : erg/s/Hz
    7.957928e+00      9.420914e-16
    7.978110e+00      9.086424e-16
    7.992819e+00      8.834725e-16
    7.994660e+00      8.806291e-16
    8.002027e+00      8.667483e-16
    8.005713e+00      8.623688e-16
    8.016781e+00      8.439040e-16
    8.022320e+00      8.327085e-16
    8.038962e+00      8.033282e-16
    8.044517e+00      7.950474e-16
    8.046370e+00      7.895743e-16
    8.057494e+00      7.708911e-16
    8.085372e+00      7.214280e-16
    8.092822e+00      7.105473e-16
    8.094686e+00      7.063875e-16
    8.098414e+00      6.974178e-16
    8.105877e+00      6.851616e-16
    8.113346e+00      6.723463e-16
    8.117083e+00      6.643440e-16
    8.133922e+00      6.375188e-16
    8.137669e+00      6.299311e-16
    8.143292e+00      6.175797e-16
    8.162064e+00      5.850500e-16
    8.178996e+00      5.539786e-16
    8.182764e+00      5.484576e-16
    8.190304e+00      5.340637e-16
    8.194076e+00      5.277072e-16
    8.209184e+00      4.996812e-16
    8.211075e+00      4.964700e-16
    8.222426e+00      4.859516e-16
    8.226214e+00      4.810531e-16
    8.243279e+00      4.621607e-16
    8.266088e+00      4.370117e-16
    8.271800e+00      4.316115e-16
    8.273704e+00      4.291835e-16
    8.294687e+00      4.068113e-16
    8.300419e+00      3.995701e-16
    8.315723e+00      3.846742e-16
    8.319553e+00      3.816744e-16
    8.329137e+00      3.719572e-16
    8.340652e+00      3.614873e-16
    8.342573e+00      3.608220e-16
    8.350260e+00      3.524464e-16
    8.352183e+00      3.509886e-16
    8.357954e+00      3.435524e-16
    8.361804e+00      3.406379e-16
    8.365656e+00      3.348058e-16
    8.369509e+00      3.300601e-16
    8.392667e+00      3.037337e-16
    8.406205e+00      2.895963e-16
    8.413951e+00      2.815095e-16
    8.433348e+00      2.568580e-16
    8.437232e+00      2.515898e-16
    8.441119e+00      2.471115e-16
    8.443062e+00      2.459195e-16
    8.446951e+00      2.423779e-16
    8.450842e+00      2.372974e-16
    8.458629e+00      2.269828e-16
    8.474225e+00      2.093115e-16
    8.493760e+00      1.866779e-16
    8.495716e+00      1.839895e-16
    8.505503e+00      1.711958e-16
    8.517262e+00      1.572509e-16
    8.525110e+00      1.465862e-16
    8.540828e+00      1.290901e-16
    8.542795e+00      1.255142e-16
    8.546730e+00      1.208351e-16
    8.552636e+00      1.133948e-16
    8.562488e+00      9.983734e-17
    8.578276e+00      8.087104e-17
    8.584203e+00      7.201833e-17
    8.592113e+00      6.205732e-17
    8.598051e+00      5.381372e-17
    8.600031e+00      5.145683e-17
    8.602011e+00      5.140354e-17
    8.609938e+00      4.898837e-17
    8.617871e+00      4.654714e-17
    8.619856e+00      4.653643e-17
    8.629785e+00      4.492551e-17
